Time,Current,Voltage,Pressure,Power
1411619752.186107,6.195000e-08,2.775750e-01,2.579676e+02,4.298943e-09
1411619752.952046,6.201000e-08,2.785750e-01,2.573573e+02,4.318609e-09
1411619753.715761,6.175000e-08,2.773750e-01,2.565123e+02,4.281977e-09
1411619754.500526,6.191500e-08,2.776500e-01,2.569974e+02,4.297675e-09
1411619755.268874,6.223500e-08,2.792750e-01,2.573573e+02,4.345170e-09
1411619756.041419,6.238000e-08,2.787500e-01,2.574199e+02,4.347106e-09
1411619756.809183,6.208500e-08,2.790250e-01,2.570287e+02,4.330817e-09
1411619757.580927,6.239000e-08,2.794250e-01,2.567627e+02,4.358331e-09
1411619758.338252,6.236000e-08,2.785500e-01,2.554795e+02,4.342595e-09
1411619759.109502,6.201500e-08,2.785000e-01,2.560742e+02,4.317794e-09
1411619759.898583,6.199000e-08,2.783250e-01,2.566688e+02,4.313342e-09
1411619760.664116,6.199500e-08,2.774500e-01,2.563089e+02,4.300128e-09
1411619761.435974,6.207000e-08,2.777000e-01,2.563715e+02,4.309210e-09
1411619762.214120,6.221000e-08,2.787000e-01,2.566532e+02,4.334482e-09
1411619762.985851,6.221500e-08,2.791250e-01,2.568409e+02,4.341440e-09
1411619763.742956,6.217500e-08,2.784250e-01,2.566845e+02,4.327769e-09
1411619764.520788,6.228000e-08,2.784250e-01,2.567940e+02,4.335077e-09
1411619765.306997,6.242500e-08,2.792250e-01,2.565593e+02,4.357655e-09
1411619766.077104,6.249000e-08,2.795000e-01,2.562150e+02,4.366489e-09
1411619766.849550,6.236000e-08,2.790000e-01,2.559490e+02,4.349610e-09
1411619767.622559,6.215000e-08,2.792250e-01,2.564184e+02,4.338458e-09
1411619768.376906,6.211500e-08,2.785000e-01,2.565280e+02,4.324757e-09
1411619769.136894,6.193500e-08,2.773500e-01,2.565436e+02,4.294418e-09
1411619769.971150,6.221000e-08,2.790250e-01,2.566688e+02,4.339536e-09
1411619770.737406,6.265000e-08,2.816500e-01,2.573260e+02,4.411343e-09
1411619771.496357,6.221500e-08,2.790500e-01,2.568566e+02,4.340274e-09
1411619772.276953,6.221500e-08,2.788500e-01,2.569035e+02,4.337163e-09
1411619773.053386,6.234500e-08,2.800750e-01,2.564810e+02,4.365319e-09
1411619773.802518,6.231000e-08,2.795500e-01,2.551353e+02,4.354690e-09
1411619774.566451,6.230500e-08,2.782500e-01,2.559803e+02,4.334092e-09
1411619775.343016,6.219500e-08,2.779000e-01,2.557925e+02,4.320998e-09
1411619776.115927,6.227000e-08,2.795750e-01,2.571696e+02,4.352284e-09
1411619776.883418,6.238500e-08,2.792250e-01,2.565123e+02,4.354863e-09
1411619777.665151,6.220500e-08,2.790750e-01,2.562933e+02,4.339965e-09
1411619778.443548,6.200000e-08,2.784000e-01,2.560742e+02,4.315200e-09
1411619779.196813,6.194500e-08,2.789750e-01,2.553857e+02,4.320277e-09
